Gene stable ID	UniParc ID
ENSG00000006071	UPI000D18BB11
ENSG00000006071	UPI0000228C4C
ENSG00000080503	UPI000719A0F4
ENSG00000006071	UPI000D1926D3
ENSG00000080503	UPI000719A0F4
ENSG00000006071	UPI000D1970AE
ENSG00000213865	UPI0000071799
ENSG00000006071	UPI000D18EBEC
ENSG00000106078	UPI000067CA61
ENSG00000132535	UPI0001891FBB
ENSG00000150787	UPI000013299F
ENSG00000223887	UPI000000D739
ENSG00000275591	UPI0000EE786F
ENSG00000006071	UPI000D196E05
ENSG00000163827	UPI00000362F5
ENSG00000198055	UPI0001D3BB64
ENSG00000213865	UPI0000E5AED7
ENSG00000006071	UPI000D192B7D
ENSG00000163827	UPI00000362F5
ENSG00000106078	UPI000050D01C
ENSG00000198055	UPI0001D3BB65
ENSG00000213865	UPI0000071799
ENSG00000223887	UPI000020D7D5
ENSG00000080503	UPI0000211086
ENSG00000006071	UPI000D197998
ENSG00000106078	UPI00064546C1
ENSG00000006071	UPI000D19266E
ENSG00000106078	UPI000E6EC59A
ENSG00000080503	UPI0000211089
ENSG00000006071	UPI000D197171
ENSG00000283877	UPI0007E52A4F
ENSG00000132535	UPI0000EE6430
ENSG00000106078	UPI000198CE1E
ENSG00000006071	UPI000D1925AF
ENSG00000106078	UPI0001F992C3
ENSG00000080503	UPI0000E0B9FF
ENSG00000256980	UPI0000070CED
ENSG00000006071	UPI000D18C0E2
ENSG00000242715	UPI000007231C
ENSG00000080503	UPI000719A0F4
ENSG00000164825	UPI0000001125
ENSG00000150787	UPI0001F78249
ENSG00000132535	UPI000E6EB426
ENSG00000174837	UPI0000456BEA
ENSG00000132535	UPI000E6EF3FB
ENSG00000283473	UPI000E6D5AB7
ENSG00000006071	UPI0001F78733
ENSG00000283473	UPI000022C017
ENSG00000080503	UPI000046FD5E
ENSG00000080503	UPI000719A1A6
ENSG00000150787	UPI0001F78249
ENSG00000132535	UPI000E6F173A
ENSG00000080503	UPI000719A14A
ENSG00000006071	UPI000D1926D3
ENSG00000132535	UPI000E6F0354
ENSG00000006071	UPI000D191E25
ENSG00000150787	UPI0001F7824A
ENSG00000080503	UPI000719A1BF
ENSG00000006071	UPI000D191798
ENSG00000080503	UPI000719A0E9
ENSG00000132535	UPI0000070CA9
ENSG00000243501	UPI0001890E64
ENSG00000006071	UPI000D195C5D
ENSG00000150787	UPI00001FA384
ENSG00000080503	UPI000719A11A
ENSG00000132535	UPI0003E6C769
ENSG00000006071	UPI000D18E963
ENSG00000080503	UPI000719A0E5
ENSG00000132535	UPI000E6EF96E
ENSG00000157211	UPI0007E52C69
ENSG00000132535	UPI0002840EB0
ENSG00000242715	UPI0001D3B052
ENSG00000006071	UPI0001F78734
ENSG00000157211	UPI0000458963
ENSG00000132535	UPI000E6F2882
ENSG00000080503	UPI00080A7E8C
ENSG00000132535	UPI000E6ECB32
ENSG00000006071	UPI0001639506
ENSG00000080503	UPI000719A125
ENSG00000132535	UPI000268B50E
ENSG00000080503	UPI000719A1E5
ENSG00000175161	UPI0000035DF5
ENSG00000006071	UPI0001F78735
ENSG00000242715	UPI000007231C
ENSG00000132535	UPI000E6E9520
ENSG00000006071	UPI000D18F255
ENSG00000080503	UPI00018919FB
ENSG00000241186	UPI000020A624
ENSG00000174837	UPI00020651AE
ENSG00000223614	UPI0001662441
ENSG00000124214	UPI000013CB53
ENSG00000080503	UPI000719A1C6
ENSG00000006071	UPI0001E7AE33
ENSG00000275617	UPI000004B9CC
ENSG00000080503	UPI000719A133
ENSG00000278659	UPI0000199147
ENSG00000006071	UPI000D18C943
ENSG00000241186	UPI000004966D
ENSG00000185130	UPI0000001BD6
ENSG00000175161	UPI000006DE82
ENSG00000108055	UPI0000135A8D
ENSG00000174837	UPI0000203241
ENSG00000006071	UPI000D191A7B
ENSG00000197123	UPI000045756A
ENSG00000006071	UPI000D1947A6
ENSG00000225060	UPI00001C1E5E
ENSG00000273508	UPI00003B2872
ENSG00000135314	UPI000013E79C
ENSG00000197123	UPI000045756A
ENSG00000182853	UPI0000E59DCF
ENSG00000281489	UPI000178DEEC
ENSG00000182853	UPI0000489B05
ENSG00000135314	UPI000020D187
ENSG00000174837	UPI00020651AF
ENSG00000006071	UPI000D190363
ENSG00000135314	UPI000155D647
ENSG00000225060	UPI00001C1E5E
ENSG00000136100	UPI000E6E63DA
ENSG00000006071	UPI0001E7AE33
ENSG00000175161	UPI000013F077
ENSG00000228760	UPI0000E5AD03
ENSG00000196747	UPI0000000E01
ENSG00000174837	UPI00015DF8B9
ENSG00000206487	UPI000047034C
ENSG00000206487	UPI0000414C3A
ENSG00000275754	UPI0000048DB0
ENSG00000182853	UPI000004BA7A
ENSG00000242715	UPI0000227E78
ENSG00000167925	UPI0000D4D4D0
ENSG00000182853	UPI00004569FC
ENSG00000135314	UPI000013E79C
ENSG00000174837	UPI0003F48125
ENSG00000167925	UPI000006E533
ENSG00000242715	UPI000189A992
ENSG00000277113	UPI00001D7CA5
ENSG00000206487	UPI0000DBE799
ENSG00000136100	UPI000013CFE6
ENSG00000135314	UPI0004E4C842
ENSG00000242715	UPI0000071EDF
ENSG00000169398	UPI000012A4FB
ENSG00000234444	UPI000198CD3C
ENSG00000242715	UPI0000071EDF
ENSG00000278828	UPI00000003C7
ENSG00000169398	UPI0001E8F580
ENSG00000242715	UPI000192952D
ENSG00000167925	UPI00001AED0C
ENSG00000234444	UPI0001662442
ENSG00000167925	UPI000006E533
ENSG00000234444	UPI0001662442
ENSG00000275385	UPI00001362DA
ENSG00000167925	UPI0000EE7728
ENSG00000136100	UPI0000488C62
ENSG00000167925	UPI000284107F
ENSG00000167925	UPI0002841080
ENSG00000169398	UPI0000E21CB6
ENSG00000100883	UPI0000135EE0
ENSG00000169398	UPI0001E8F584
ENSG00000100883	UPI0003F47E08
ENSG00000169398	UPI000012A4FB
ENSG00000100883	UPI00021CF0E8
ENSG00000167925	UPI00001AED0C
ENSG00000114738	UPI0000073D7E
ENSG00000198055	UPI000012BADE
ENSG00000198055	UPI0000413D06
ENSG00000114738	UPI000198CB4F
ENSG00000136114	UPI000013CFE9
ENSG00000198055	UPI0001F77D6A
ENSG00000278178	UPI0000061E61
ENSG00000211641	UPI00097BA689
ENSG00000278178	UPI0005C12327
ENSG00000198563	UPI0000D4DA50
ENSG00000136114	UPI000007376D
ENSG00000114738	UPI0000073D7E
ENSG00000114738	UPI000198CB50
ENSG00000136114	UPI000013CFE9
ENSG00000274221	UPI00001362C9
ENSG00000114738	UPI000198CB51
ENSG00000198055	UPI000013FD9D
ENSG00000228760	UPI0000E5AD08
ENSG00000198055	UPI000002AAC9
ENSG00000198055	UPI0001D3BB66
ENSG00000114738	UPI0000073D7E
ENSG00000229470	UPI0000073F2B
ENSG00000233050	UPI00005E4440
ENSG00000229470	UPI0000E5ACC4
ENSG00000211639	UPI0001611017
ENSG00000276340	UPI0000F3BEE3
ENSG00000198055	UPI0001D3BB67
ENSG00000276340	UPI0000F3BEE3
ENSG00000100883	UPI00021CF0E9
ENSG00000278776	UPI0000061ECC
ENSG00000276340	UPI0000139B4D
ENSG00000114737	UPI000049DFA1
ENSG00000124214	UPI0000072A0D
ENSG00000276858	UPI000006FEF0
ENSG00000100883	UPI00021CF0EA
ENSG00000124214	UPI0000072A0D
ENSG00000211638	UPI0003F47D4E
ENSG00000155313	UPI000002B680
ENSG00000124214	UPI0000072A0D
ENSG00000155313	UPI0000070157
ENSG00000215343	UPI0000419454
ENSG00000114737	UPI00000015F7
ENSG00000211642	UPI0000F3032E
ENSG00000215343	UPI0000419454
ENSG00000211642	UPI0009B4ECA7
ENSG00000100883	UPI0000135EE0
ENSG00000124214	UPI00004A3A24
ENSG00000211637	UPI0000F30329
ENSG00000187838	UPI000006FF67
ENSG00000155313	UPI00001379FF
ENSG00000100883	UPI0000E23861
ENSG00000124214	UPI00004A3A23
ENSG00000100883	UPI0005D0E930
ENSG00000124214	UPI00004A3A25
ENSG00000276858	UPI000002A976
ENSG00000198563	UPI0000001D0B
ENSG00000124214	UPI0002A473ED
ENSG00000234530	UPI000020D8E4
ENSG00000155313	UPI0000E5A382
ENSG00000155313	UPI0000E5A381
ENSG00000124214	UPI00004A3A24
ENSG00000275824	UPI00001362CC
ENSG00000187838	UPI000006DF2C
ENSG00000211640	UPI000859250A
ENSG00000155313	UPI000040FA6E
ENSG00000275824	UPI0000176748
ENSG00000223443	UPI0000198137
ENSG00000206486	UPI00004A3B2E
ENSG00000182327	UPI0000EE6359
ENSG00000106993	UPI00004A3A3D
ENSG00000124214	UPI0004E4C895
ENSG00000226430	UPI00001972BD
ENSG00000198563	UPI0000001D0B
ENSG00000168615	UPI00004812B6
ENSG00000168615	UPI0000D49B1F
ENSG00000198563	UPI0000E5ACF2
ENSG00000136938	UPI0000125029
ENSG00000129451	UPI000013CCB0
ENSG00000179859	UPI0007E52BDD
ENSG00000254535	UPI00004DF2EA
ENSG00000106993	UPI000006E86C
ENSG00000179859	UPI00006C175D
ENSG00000179859	UPI0000141368
ENSG00000234530	UPI000000DD49
ENSG00000198563	UPI0000E5ACF7
ENSG00000140368	UPI00022F87D3
ENSG00000129451	UPI000013CCB0
ENSG00000198563	UPI0000E5ACF3
ENSG00000276858	UPI000002A975
ENSG00000198563	UPI0000E5ACEF
ENSG00000129451	UPI0002A474B2
ENSG00000198563	UPI00004A3B59
ENSG00000180626	UPI00001C1FDF
ENSG00000234530	UPI00004702D5
ENSG00000164403	UPI000036FD4D
ENSG00000198563	UPI0000E5ACF5
ENSG00000129451	UPI0002A4724B
ENSG00000142507	UPI00001325C3
ENSG00000129451	UPI000013CCB0
ENSG00000164403	UPI0000246E18
ENSG00000234530	UPI0001F77C9D
ENSG00000198563	UPI00004A3B5A
ENSG00000164403	UPI000066DA0F
ENSG00000099330	UPI000006D43F
ENSG00000142507	UPI00025A2D33
ENSG00000198563	UPI00004A3B5B
ENSG00000180626	UPI00001C1FDF
ENSG00000187838	UPI000006FF67
ENSG00000198563	UPI0000E5ACEE
ENSG00000164403	UPI000066DA0E
ENSG00000162975	UPI000012DC98
ENSG00000142507	UPI00026C242F
ENSG00000198563	UPI0000E5ACF0
ENSG00000099330	UPI0002A47684
ENSG00000198563	UPI0000E5ACF4
ENSG00000187838	UPI000006FF67
ENSG00000180626	UPI00025A2D53
ENSG00000164403	UPI000036FD4D
ENSG00000169398	UPI0001E8F579
ENSG00000187838	UPI0000D4CCAE
ENSG00000206486	UPI00004A3B2F
ENSG00000169398	UPI00005A6C33
ENSG00000187838	UPI00025A2CBC
ENSG00000121753	UPI0000EDA282
ENSG00000187838	UPI00025A2CBD
ENSG00000206486	UPI0000E5ACC7
ENSG00000169398	UPI0001E8F57E
ENSG00000254870	UPI0000160CD5
ENSG00000187838	UPI00025A2CBE
ENSG00000254870	UPI0000160CD5
ENSG00000121753	UPI0000EDA27E
ENSG00000187838	UPI00025A2CBF
ENSG00000169398	UPI0001E8F575
ENSG00000099330	UPI0002A473BB
ENSG00000099330	UPI000020369E
ENSG00000169398	UPI0001E8F584
ENSG00000148843	UPI000047C5E6
ENSG00000180182	UPI00001414B1
ENSG00000099330	UPI0002A47174
ENSG00000278677	UPI0000000E01
ENSG00000187838	UPI000006FF67
ENSG00000169398	UPI0001E8F573
ENSG00000180182	UPI000059DAF8
ENSG00000099330	UPI0002A472C6
ENSG00000275126	UPI000000003C
ENSG00000180182	UPI000059DAF7
ENSG00000275221	UPI0000000E01
ENSG00000148843	UPI00001C1ED1
ENSG00000099330	UPI0002A475C0
ENSG00000273542	UPI000000003C
ENSG00000169398	UPI00017A808D
ENSG00000148843	UPI00033350FA
ENSG00000099330	UPI0002A475E6
ENSG00000099330	UPI0002A4732E
ENSG00000169398	UPI0001E8F56A
ENSG00000205544	UPI0000049DA7
ENSG00000121753	UPI000046FEC7
ENSG00000134058	UPI0001D3B3F6
ENSG00000169398	UPI0001E8F585
ENSG00000141522	UPI0000110BD8
ENSG00000233822	UPI0000000CA1
ENSG00000205544	UPI0002840DB9
ENSG00000169398	UPI0001E8F57F
ENSG00000121753	UPI0000EDA27C
ENSG00000141522	UPI000020044A
ENSG00000233822	UPI0000000CA1
ENSG00000276858	UPI000011B429
ENSG00000169126	UPI00001A95E1
ENSG00000185614	UPI000007127C
ENSG00000233822	UPI00000706E6
ENSG00000169398	UPI0001E8F56D
ENSG00000185614	UPI00001D7F30
ENSG00000116329	UPI0000130D94
ENSG00000141522	UPI0000D4DEBB
ENSG00000169398	UPI0000E5AF7B
ENSG00000169398	UPI0001E8F578
ENSG00000141522	UPI0000110BD8
ENSG00000233822	UPI0000000CA1
ENSG00000169398	UPI0001E8F56F
ENSG00000116329	UPI0001C0784A
ENSG00000006125	UPI0002840FEE
ENSG00000276858	UPI000000037F
ENSG00000169126	UPI0000470037
ENSG00000141522	UPI0000110BD8
ENSG00000273703	UPI0000001BD7
ENSG00000169126	UPI0002B83266
ENSG00000141522	UPI0003F47F9D
ENSG00000169398	UPI0001E8F576
ENSG00000276858	UPI000000037E
ENSG00000141522	UPI000268B20E
ENSG00000169398	UPI0001E8F581
ENSG00000141522	UPI000268B20F
ENSG00000121753	UPI00019B21E0
ENSG00000169398	UPI0001E8F57B
ENSG00000197238	UPI000000003C
ENSG00000010704	UPI000002AB01
ENSG00000121753	UPI0000EDA27D
ENSG00000169398	UPI0001E8F56C
ENSG00000010704	UPI000013EE5F
ENSG00000169398	UPI0003F47CEF
ENSG00000188895	UPI00001D79E6
ENSG00000141522	UPI0000200441
ENSG00000121753	UPI0000EDA27F
ENSG00000188895	UPI00001AFA25
ENSG00000275379	UPI00000003C7
ENSG00000141522	UPI0000200441
ENSG00000157216	UPI0000073AB9
ENSG00000188895	UPI00006C17B2
ENSG00000258453	UPI000017DF06
ENSG00000276903	UPI0000000E01
ENSG00000010704	UPI000006E874
ENSG00000206043	UPI00006C192C
ENSG00000162367	UPI00001368B2
ENSG00000258453	UPI0000061EAC
ENSG00000169398	UPI0001E8F571
ENSG00000188895	UPI0000DBE498
ENSG00000197153	UPI00000003C7
ENSG00000169398	UPI0001E8F575
ENSG00000133105	UPI0000049589
ENSG00000169398	UPI0001E8F575
ENSG00000188895	UPI000268B033
ENSG00000162367	UPI00001368B2
ENSG00000119397	UPI0002B83295
ENSG00000121753	UPI0001891DD1
ENSG00000188895	UPI000268B034
ENSG00000133105	UPI000004958C
ENSG00000010704	UPI000002AAFE
ENSG00000169398	UPI0001E8F57A
ENSG00000121753	UPI0000055EF8
ENSG00000276368	UPI0000000E16
ENSG00000169398	UPI0001E8F57C
ENSG00000140368	UPI00022F87D4
ENSG00000164850	UPI00000503F2
ENSG00000262165	UPI0007E52C7C
ENSG00000121753	UPI0000E2A42F
ENSG00000184357	UPI0000001BDA
ENSG00000169398	UPI0000E5AF78
ENSG00000174292	UPI000007424D
ENSG00000169398	UPI0000E5AF78
ENSG00000169398	UPI0001E8F57D
ENSG00000164850	UPI000173A1CA
ENSG00000177692	UPI00001286AA
ENSG00000169398	UPI0001E8F572
ENSG00000146215	UPI000059D8D3
ENSG00000275102	UPI0000041C43
ENSG00000169398	UPI0001E8F570
ENSG00000174292	UPI000013F1D0
ENSG00000120280	UPI000006D5C7
ENSG00000169398	UPI0001E8F570
ENSG00000169398	UPI0001E8F574
ENSG00000177692	UPI00001286AA
ENSG00000276452	UPI000191E436
ENSG00000276452	UPI000191E436
ENSG00000177692	UPI00001286AA
ENSG00000164850	UPI00000503F2
ENSG00000169398	UPI0001E8F577
ENSG00000174292	UPI00038BB0CB
ENSG00000276452	UPI000191E436
ENSG00000169398	UPI0001E8F582
ENSG00000168477	UPI0001B798E9
ENSG00000177692	UPI00001286AA
ENSG00000169398	UPI0003F48158
ENSG00000276452	UPI000191E436
ENSG00000169398	UPI0001E8F56B
ENSG00000168477	UPI000E6F2261
ENSG00000174292	UPI0002840DB6
ENSG00000164850	UPI00000503F2
ENSG00000164850	UPI00000503F2
ENSG00000174292	UPI00025A2CBB
ENSG00000137693	UPI0000D4E4E9
ENSG00000168477	UPI0001B798E9
ENSG00000169398	UPI000007421A
ENSG00000164850	UPI00015E041A
ENSG00000146215	UPI00001AE9D2
ENSG00000164850	UPI0002065835
ENSG00000157216	UPI0000135F96
ENSG00000146215	UPI0000470146
ENSG00000182220	UPI0007E52A74
ENSG00000168477	UPI0000000E8E
ENSG00000157216	UPI00000054CC
ENSG00000140368	UPI00000703D7
ENSG00000146215	UPI0000457446
ENSG00000253251	UPI00001C1180
ENSG00000276858	UPI0000070F8E
ENSG00000253251	UPI00053BD5D8
ENSG00000276858	UPI000006ECE7
ENSG00000157216	UPI000002B437
ENSG00000276858	UPI0000071920
ENSG00000186523	UPI0002B832F1
ENSG00000276858	UPI000006D973
ENSG00000184984	UPI00022F8594
ENSG00000157216	UPI0000470BC0
ENSG00000168477	UPI0001B793B5
ENSG00000130227	UPI0000134559
ENSG00000157216	UPI0001F7838E
ENSG00000168477	UPI000011EA9F
ENSG00000184984	UPI0000050412
ENSG00000130227	UPI0001E8EF22
ENSG00000184984	UPI0000050412
ENSG00000137693	UPI00000746D8
ENSG00000157216	UPI0004E4CA2E
ENSG00000168477	UPI0004E4CCB8
ENSG00000168477	UPI0004E4CB1F
ENSG00000010704	UPI000002AB03
ENSG00000130227	UPI00005A4757
ENSG00000099860	UPI000012AEF0
ENSG00000021776	UPI00001C1F85
ENSG00000137693	UPI000013A141
ENSG00000262481	UPI0000200835
ENSG00000099860	UPI0002840B68
ENSG00000137693	UPI00001B50EA
ENSG00000262481	UPI0002840DB7
ENSG00000099860	UPI0002840B69
ENSG00000262481	UPI0002840DB8
ENSG00000262481	UPI0000200835
ENSG00000119715	UPI000D195C0D
ENSG00000099860	UPI0000378706
ENSG00000021776	UPI0000EE6B15
ENSG00000169857	UPI000012666A
ENSG00000130227	UPI0002B831CC
ENSG00000099860	UPI0000378706
ENSG00000137693	UPI00017A7F52
ENSG00000169857	UPI00022F8593
ENSG00000021776	UPI00022F8491
ENSG00000215883	UPI000191552D
ENSG00000137693	UPI0001F785E1
ENSG00000119715	UPI000003157B
ENSG00000146540	UPI0000070A88
ENSG00000119715	UPI000012A17F
ENSG00000139656	UPI0000072952
ENSG00000137693	UPI0002065104
ENSG00000139656	UPI0000072952
ENSG00000119715	UPI000387D4F1
ENSG00000137693	UPI000387CC78
ENSG00000169575	UPI0000138CF8
ENSG00000010704	UPI0000001700
ENSG00000137693	UPI000297C4A7
ENSG00000118961	UPI000173A3E2
ENSG00000169575	UPI0001611018
ENSG00000146540	UPI0000070A88
ENSG00000087266	UPI0001D3B104
ENSG00000215883	UPI0000D4ABB2
ENSG00000157766	UPI0003EAFE79
ENSG00000171467	UPI0000073628
ENSG00000119715	UPI000D192DBC
ENSG00000140368	UPI00022F87D5
ENSG00000146540	UPI000173A1C7
ENSG00000171467	UPI00038BB05D
ENSG00000157766	UPI000011C145
ENSG00000162927	UPI000013E1F4
ENSG00000119715	UPI000003157B
ENSG00000140368	UPI0000D4C750
ENSG00000157766	UPI000041D639
ENSG00000146540	UPI000173A1C6
ENSG00000146540	UPI0001B791D7
ENSG00000162927	UPI000013E1F4
ENSG00000157766	UPI0001B23382
ENSG00000140368	UPI00017A886E
ENSG00000162927	UPI00002084D1
ENSG00000157766	UPI0001B23381
ENSG00000146540	UPI0000070A88
ENSG00000162927	UPI00018815B9
ENSG00000215883	UPI0000D49411
ENSG00000162927	UPI00002084D1
ENSG00000157766	UPI00022F8716
ENSG00000140368	UPI00022F87D6
ENSG00000134058	UPI0000127431
ENSG00000140368	UPI0003F47E30
ENSG00000171467	UPI000049E044
ENSG00000140368	UPI00000723CB
ENSG00000162928	UPI0000D49A7E
ENSG00000123213	UPI000003989D
ENSG00000157766	UPI0001B23381
ENSG00000215883	UPI0000D4BF79
ENSG00000211643	UPI0001611019
ENSG00000140368	UPI00022F87D8
ENSG00000157766	UPI0004E4CB47
ENSG00000123213	UPI0000579A7C
ENSG00000140368	UPI00022F87D9
ENSG00000010704	UPI0000403113
ENSG00000162928	UPI0000D49895
ENSG00000164849	UPI0000040BAB
ENSG00000010704	UPI000002AB06
ENSG00000215883	UPI000019863E
ENSG00000211644	UPI000011717C
ENSG00000215883	UPI0001F78386
ENSG00000123213	UPI0001D3B309
ENSG00000211645	UPI0000F30332
ENSG00000140368	UPI00022F87DA
ENSG00000215883	UPI00001D7D0E
ENSG00000010704	UPI000002AAFF
ENSG00000164849	UPI0000040BAB
ENSG00000186523	UPI00001403D7
ENSG00000010704	UPI000002AB00
ENSG00000164849	UPI0003F4824C
ENSG00000256407	UPI0007E52CFC
ENSG00000010704	UPI0001B793D7
ENSG00000134058	UPI0001D3B3F7
ENSG00000256407	UPI0000D49411
ENSG00000134058	UPI0001D3B3F8
ENSG00000150873	UPI000006ECF0
ENSG00000134058	UPI0001D3B3F9
ENSG00000010704	UPI0001B793D8
ENSG00000150873	UPI000006ECF0
ENSG00000186523	UPI0001EE2AB3
ENSG00000123213	UPI0001D3B30A
ENSG00000134058	UPI0001D3B3FA
ENSG00000227129	UPI0001F77B8E
ENSG00000197061	UPI000000003C
ENSG00000123213	UPI0002B832D7
ENSG00000162928	UPI0000131707
ENSG00000197841	UPI0002A47592
ENSG00000229176	UPI0000E5AD18
ENSG00000118961	UPI0000208B2E
ENSG00000187475	UPI000007478C
ENSG00000134058	UPI0001D3B3FB
ENSG00000162928	UPI0000EE2452
ENSG00000134058	UPI0001D3B3FC
ENSG00000197841	UPI0001B7904D
ENSG00000278272	UPI00000003C7
ENSG00000229176	UPI000020D95B
ENSG00000186523	UPI0000E5AE2A
ENSG00000229176	UPI000006F500
ENSG00000161929	UPI0000048F58
ENSG00000134058	UPI0001D3B3FD
ENSG00000197841	UPI0002A474BD
ENSG00000180573	UPI0000000DB8
ENSG00000134058	UPI0001D3B3FE
ENSG00000180573	UPI0000000DB8
ENSG00000197841	UPI0003F47ECD
ENSG00000137204	UPI0000470144
ENSG00000161929	UPI0000237667
ENSG00000180573	UPI0000000DB8
ENSG00000161929	UPI000007224C
ENSG00000197841	UPI00000437C8
ENSG00000187837	UPI0000001BD9
ENSG00000134058	UPI0001D3B3FC
ENSG00000186523	UPI0000F58EC4
ENSG00000161929	UPI00025A2D54
ENSG00000118961	UPI0000071DAB
ENSG00000140157	UPI0000070013
ENSG00000118961	UPI00019153CF
ENSG00000197841	UPI000020207A
ENSG00000134058	UPI0001D3B3FD
ENSG00000180596	UPI0000000C24
ENSG00000118961	UPI000173A3E5
ENSG00000118961	UPI000173A3E3
ENSG00000186523	UPI0001F77F5B
ENSG00000180596	UPI0000000C24
ENSG00000140157	UPI0000070013
ENSG00000118961	UPI000173A3E4
ENSG00000140157	UPI00004B247B
ENSG00000118961	UPI0000160B5F
ENSG00000137204	UPI0000470142
ENSG00000204084	UPI0000458AD5
ENSG00000119397	UPI0000211718
ENSG00000196589	UPI0000246FCE
ENSG00000140157	UPI00004B247B
ENSG00000196589	UPI0000246FCE
ENSG00000140157	UPI00022F856A
ENSG00000116221	UPI000006CF76
ENSG00000186523	UPI0001F77F5C
ENSG00000186523	UPI0001F77F5D
ENSG00000118961	UPI0001915468
ENSG00000140157	UPI0000070013
ENSG00000116221	UPI0000D4CC2F
ENSG00000118961	UPI0001915468
ENSG00000227129	UPI000020D997
ENSG00000116221	UPI000059CFD9
ENSG00000101166	UPI00001285DF
ENSG00000116221	UPI00015E0BC0
ENSG00000237247	UPI0000141532
ENSG00000118961	UPI0000411404
ENSG00000101166	UPI00004A39FD
ENSG00000186523	UPI0000E5AE2A
ENSG00000118961	UPI0001AE7672
ENSG00000186523	UPI00001403D7
ENSG00000101166	UPI0000420CD0
ENSG00000186523	UPI0001F77F60
ENSG00000119397	UPI000046FD2F
ENSG00000060749	UPI0007DC7106
ENSG00000060749	UPI000E6EDF44
ENSG00000119397	UPI000046FD2E
ENSG00000186523	UPI0000424D4E
ENSG00000204084	UPI0000458AD6
ENSG00000168615	UPI0000048D87
ENSG00000205718	UPI00001AF9CA
ENSG00000119397	UPI000046FD30
ENSG00000205629	UPI0000000C29
ENSG00000186523	UPI0002B832C9
ENSG00000186523	UPI0001F77F63
ENSG00000186523	UPI0001F77F62
ENSG00000256806	UPI00006C184B
ENSG00000227129	UPI000012FF46
ENSG00000256806	UPI00006C184B
ENSG00000204084	UPI0000458AD7
ENSG00000256806	UPI00097BA551
ENSG00000060749	UPI0001F7840D
ENSG00000186432	UPI0000001648
ENSG00000060749	UPI0000E467AF
ENSG00000186432	UPI0001B79713
ENSG00000204084	UPI0000197DB9
ENSG00000204084	UPI0000458AD6
ENSG00000204084	UPI0000DBEEE3
ENSG00000119397	UPI000046FD31
ENSG00000101412	UPI000002EDEC
ENSG00000124479	UPI00000012E1
ENSG00000119397	UPI0000211718
ENSG00000134874	UPI0000072533
ENSG00000124479	UPI00000012E1
ENSG00000124479	UPI00000012E1
ENSG00000121892	UPI00006C6A7E
ENSG00000168615	UPI0000E5BE95
ENSG00000134874	UPI000000D9B8
ENSG00000205629	UPI000047D99B
ENSG00000121892	UPI0001D3B288
ENSG00000119397	UPI00001BDC33
ENSG00000121892	UPI000000D9A5
ENSG00000205629	UPI00005B2DFC
ENSG00000137204	UPI0000163B1C
ENSG00000121892	UPI0001D3B289
ENSG00000137204	UPI000006F307
ENSG00000121892	UPI0001D3B28A
ENSG00000205629	UPI0002466DFC
ENSG00000137204	UPI0000470143
ENSG00000205629	UPI00025A2FEF
ENSG00000075151	UPI0000070825
ENSG00000137204	UPI0000470145
ENSG00000205629	UPI00025A2FF0
ENSG00000168615	UPI0001B7916C
ENSG00000168615	UPI000007368A
ENSG00000235222	UPI00004702C6
ENSG00000205629	UPI00025A2FF1
ENSG00000205629	UPI00025A2FF2
ENSG00000170043	UPI00025A2D06
ENSG00000171533	UPI0000251E6A
ENSG00000134874	UPI000007381E
ENSG00000171533	UPI00001C08D4
ENSG00000182652	UPI000D192EC3
ENSG00000182652	UPI0000061EF0
ENSG00000171533	UPI00001C1F02
ENSG00000134874	UPI000000D9B8
ENSG00000134874	UPI0000072533
ENSG00000176294	UPI00021CEFCE
ENSG00000170043	UPI0000001626
ENSG00000176294	UPI000004A5DF
ENSG00000176294	UPI000004A5DF
ENSG00000176294	UPI000004A5DF
ENSG00000170043	UPI00025A2D06
ENSG00000176299	UPI0000061F0F
ENSG00000170043	UPI00025A2D07
ENSG00000170043	UPI00025A2D08
ENSG00000170043	UPI0000001626
ENSG00000176299	UPI0000061F0F
ENSG00000163636	UPI0000132787
ENSG00000087266	UPI0000124ED7
ENSG00000163636	UPI0001B79526
ENSG00000075151	UPI0001639589
ENSG00000134873	UPI0000037786
ENSG00000106785	UPI0000137065
ENSG00000175535	UPI000004F1A0
ENSG00000134873	UPI0000127AB3
ENSG00000087266	UPI0001D3B105
ENSG00000171566	UPI0000070B39
ENSG00000075151	UPI0000D4C1EC
ENSG00000113597	UPI000020C82F
ENSG00000087266	UPI0001D3B106
ENSG00000075151	UPI000719A127
ENSG00000134873	UPI000045886D
ENSG00000087266	UPI000002A2BE
ENSG00000250374	UPI0000160B86
ENSG00000171566	UPI0001D3B9BE
ENSG00000150471	UPI000005044C
ENSG00000163636	UPI000020AE79
ENSG00000171566	UPI0001D3B9BF
ENSG00000002834	UPI0000046841
ENSG00000106785	UPI0000137065
ENSG00000150471	UPI00016278EF
ENSG00000273984	UPI0005C12266
ENSG00000113387	UPI0000044938
ENSG00000163636	UPI000020AE76
ENSG00000087266	UPI0001D3B107
ENSG00000087266	UPI0001D3B108
ENSG00000106785	UPI0000137065
ENSG00000113387	UPI0000044938
ENSG00000087266	UPI0001D3B104
