Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans chromosome/scaffold name	Caenorhabditis elegans chromosome/scaffold start (bp)	Caenorhabditis elegans chromosome/scaffold end (bp)	%id. target Caenorhabditis elegans gene identical to query gene	%id. query gene identical to target Caenorhabditis elegans gene	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSG00000121454	1	180230286	180278982	WBGene00000438	X	7528616	7532732	38.7179	43.0199	
ENSG00000121454	1	180230286	180278982	WBGene00002987	X	3869753	3873295	20.2564	22.2535	
ENSG00000142765	1	27342020	27353937	WBGene00004921	II	6810963	6816443	13.879	17.6072	
ENSG00000142765	1	27342020	27353937	WBGene00011682	X	15195922	15199136	10.6762	14.4231	
ENSG00000142765	1	27342020	27353937	WBGene00004924	I	6436058	6441192	13.7011	20.21	
ENSG00000143412	1	150982017	150995634	WBGene00003591	V	4851472	4857260	22.029	18.8119	0
ENSG00000143409	1	150996086	151008375	WBGene00021926	IV	1006083	1009734	23.4043	31.9261	0
ENSG00000186501	1	27322145	27336400	WBGene00019221	II	4323256	4324187	41.8269	51.7857	1
ENSG00000174574	1	38991223	39006059	WBGene00017088	I	4137134	4140634	29.6875	26.1468	0
ENSG00000143570	1	153959099	153968184	WBGene00017936	IV	4229195	4231861	26.2346	24.3553	0
ENSG00000143570	1	153959099	153968184	WBGene00014669	IV	10799614	10802250	29.0123	25.8953	0
ENSG00000197959	1	171841498	172418466	WBGene00001093	IV	5537981	5541365	32.3291	39.1854	0
ENSG00000203740	1	170146001	170167790	WBGene00022277	I	4116	10230	28.9753	35.0427	1
ENSG00000143420	1	150600851	150629612	WBGene00010730	I	9850020	9851791	28.4672	22.4138	0
ENSG00000132196	1	162790702	162812817	WBGene00019886	V	2766271	2767503	12.9032	15.6584	
ENSG00000132196	1	162790702	162812817	WBGene00000977	V	2763981	2765274	13.1965	16.129	
ENSG00000132196	1	162790702	162812817	WBGene00007245	II	14586527	14587507	13.4897	16.4875	
ENSG00000132196	1	162790702	162812817	WBGene00044811	II	3742465	3743819	13.4897	16.4286	
ENSG00000132196	1	162790702	162812817	WBGene00086558	II	3744477	3745910	9.38416	14.8837	
ENSG00000132196	1	162790702	162812817	WBGene00009153	V	16437846	16438934	12.61	15.4122	
ENSG00000132196	1	162790702	162812817	WBGene00007369	V	15484054	15484637	5.57185	11.7284	
ENSG00000132196	1	162790702	162812817	WBGene00015532	IV	7260875	7262132	13.1965	16.2455	
ENSG00000132196	1	162790702	162812817	WBGene00000982	V	11489050	11490328	14.6628	16.2866	
ENSG00000132196	1	162790702	162812817	WBGene00000967	I	8212362	8218361	15.2493	16.8285	
ENSG00000132196	1	162790702	162812817	WBGene00015535	IV	7257217	7258248	14.3695	17.8832	
ENSG00000132196	1	162790702	162812817	WBGene00021003	V	138892	140225	11.7302	14.2857	
ENSG00000132196	1	162790702	162812817	WBGene00008516	X	13398198	13399230	13.783	16.9065	
ENSG00000132196	1	162790702	162812817	WBGene00009236	V	10747944	10748938	14.0762	16.9014	
ENSG00000132196	1	162790702	162812817	WBGene00000978	V	2768419	2769854	13.783	16.9065	
ENSG00000132196	1	162790702	162812817	WBGene00008375	V	10784236	10785367	13.4897	16.5468	
ENSG00000132196	1	162790702	162812817	WBGene00009110	V	10545741	10546799	12.9032	15.8845	
ENSG00000132196	1	162790702	162812817	WBGene00000986	V	15381097	15382305	13.1965	16.2455	
ENSG00000132196	1	162790702	162812817	WBGene00020151	V	497839	498943	12.0235	14.6953	
ENSG00000132196	1	162790702	162812817	WBGene00020154	V	502142	503223	12.3167	15.2727	
ENSG00000132196	1	162790702	162812817	WBGene00019885	V	2761825	2763208	12.61	15.3571	
ENSG00000132196	1	162790702	162812817	WBGene00000988	X	1486473	1489326	14.0762	19.3548	
ENSG00000132196	1	162790702	162812817	WBGene00000974	III	10640828	10642872	13.1965	18.4426	
ENSG00000156875	1	100038097	100083377	WBGene00016095	V	9030548	9032593	7.7551	7.72358	0
ENSG00000156875	1	100038097	100083377	WBGene00016094	V	9033567	9035605	8.36735	8.43621	0
ENSG00000156875	1	100038097	100083377	WBGene00016093	V	9036236	9040289	9.38776	9.36864	0
ENSG00000156875	1	100038097	100083377	WBGene00012222	II	11953239	11960743	10.8163	10.6	0
ENSG00000156875	1	100038097	100083377	WBGene00021814	III	3282308	3290215	14.2857	13.4875	0
ENSG00000156875	1	100038097	100083377	WBGene00017861	X	7672993	7676312	10.6122	10.4418	0
ENSG00000156875	1	100038097	100083377	WBGene00010182	V	10075749	10077804	10.8163	10.883	0
ENSG00000156875	1	100038097	100083377	WBGene00010282	V	13672597	13676024	11.4286	12.069	0
ENSG00000156875	1	100038097	100083377	WBGene00021870	IV	2931403	2936843	9.18367	10.4167	0
ENSG00000156875	1	100038097	100083377	WBGene00020798	II	147241	152825	52.8571	47.0909	0
ENSG00000203685	1	226548800	226609214	WBGene00022392	V	7986172	7988276	29.078	18.6364	0
ENSG00000116521	1	155255979	155262430	WBGene00004743	I	1862607	1872306	37.7522	39.1045	0
ENSG00000177628	1	155234452	155244699	WBGene00021160	IV	5344592	5350947	38.6194	39.8844	1
ENSG00000177628	1	155234452	155244699	WBGene00008706	IV	17473334	17479397	38.806	39.619	1
ENSG00000177628	1	155234452	155244699	WBGene00016335	II	2176741	2181990	35.4478	36.3289	1
ENSG00000177628	1	155234452	155244699	WBGene00016340	II	2182503	2186434	34.8881	36.2403	1
ENSG00000203965	1	63523372	63572693	WBGene00015264	X	9152493	9154184	5.08744	13.9738	
ENSG00000203965	1	63523372	63572693	WBGene00008453	V	12583726	12587991	5.88235	17.9612	
ENSG00000203965	1	63523372	63572693	WBGene00000285	V	12514875	12517205	5.56439	19.4444	
ENSG00000203965	1	63523372	63572693	WBGene00000287	IV	3829546	3835165	6.04134	16.2393	
ENSG00000035687	1	244408494	244452134	WBGene00016509	V	4818701	4823344	50.8772	50.7659	0
ENSG00000078808	1	1216908	1232031	WBGene00016965	II	6591048	6592351	24.8619	28.125	0
ENSG00000162735	1	160276812	160286348	WBGene00004201	III	8807482	8809329	22.0736	23.4043	0
ENSG00000117461	1	46040140	46133036	WBGene00000001	I	5107833	5110183	26.0304	22.9885	0
ENSG00000135750	1	233614004	233672512	WBGene00006675	X	16306464	16314998	19.9405	8.85073	0
ENSG00000135750	1	233614004	233672512	WBGene00006674	X	16299904	16304122	22.619	13.0809	0
ENSG00000135750	1	233614004	233672512	WBGene00006696	V	19060180	19067034	28.5714	30.094	0
ENSG00000135750	1	233614004	233672512	WBGene00006661	III	4742968	4744649	18.1548	17.5793	0
ENSG00000135750	1	233614004	233672512	WBGene00006685	V	17710040	17714377	21.4286	11.6694	
ENSG00000135750	1	233614004	233672512	WBGene00006686	V	15704960	15709528	22.3214	13.4409	
ENSG00000135750	1	233614004	233672512	WBGene00006679	X	3050365	3054585	20.2381	13.1021	
ENSG00000135750	1	233614004	233672512	WBGene00006695	III	2793323	2801900	21.7262	14.3701	
ENSG00000213366	1	109668022	109709551	WBGene00001782	II	15179971	15183232	22.4771	22.4771	
ENSG00000213366	1	109668022	109709551	WBGene00001770	V	16231032	16232317	21.1009	21.1009	
ENSG00000213366	1	109668022	109709551	WBGene00001783	II	15183801	15185385	22.0183	22.0183	
ENSG00000213366	1	109668022	109709551	WBGene00001769	V	1730759	1732000	20.6422	19.4805	
ENSG00000213366	1	109668022	109709551	WBGene00001751	IV	10139380	10140285	18.8073	19.8068	
ENSG00000213366	1	109668022	109709551	WBGene00021566	V	2556174	2557415	14.2202	24.4094	
ENSG00000213366	1	109668022	109709551	WBGene00018912	V	2447895	2449136	14.2202	24.4094	
ENSG00000213366	1	109668022	109709551	WBGene00018911	V	2453414	2456147	11.4679	23.8095	
ENSG00000213366	1	109668022	109709551	WBGene00001758	V	2561690	2564701	25.6881	26.6667	
ENSG00000213366	1	109668022	109709551	WBGene00001789	V	7398390	7399302	24.3119	25.2381	
ENSG00000213366	1	109668022	109709551	WBGene00001780	II	15177372	15178594	20.1835	21.0526	
ENSG00000213366	1	109668022	109709551	WBGene00001779	II	15174271	15174965	20.1835	20.9524	
ENSG00000213366	1	109668022	109709551	WBGene00001785	V	1921621	1922381	20.1835	21.0526	
ENSG00000213366	1	109668022	109709551	WBGene00001774	II	15163808	15164646	21.1009	22.0096	
ENSG00000213366	1	109668022	109709551	WBGene00001775	II	15164890	15165731	19.7248	20.5742	
ENSG00000213366	1	109668022	109709551	WBGene00001777	II	15168538	15169860	20.1835	21.0526	
ENSG00000213366	1	109668022	109709551	WBGene00001776	II	15166194	15167406	22.9358	23.9234	
ENSG00000213366	1	109668022	109709551	WBGene00001787	II	15171163	15171912	20.6422	21.5311	
ENSG00000213366	1	109668022	109709551	WBGene00001760	II	13616685	13618061	21.1009	22.0096	
ENSG00000213366	1	109668022	109709551	WBGene00001762	II	13614788	13616100	22.0183	22.8571	
ENSG00000213366	1	109668022	109709551	WBGene00001765	II	13628017	13628774	12.844	16.092	
ENSG00000213366	1	109668022	109709551	WBGene00001767	II	13625544	13627141	20.6422	21.7391	
ENSG00000213366	1	109668022	109709551	WBGene00001766	II	13629799	13630887	19.7248	21.8274	
ENSG00000213366	1	109668022	109709551	WBGene00001764	II	13622967	13624502	22.0183	23.0769	
ENSG00000213366	1	109668022	109709551	WBGene00001772	II	13610443	13611349	20.6422	21.5311	
ENSG00000213366	1	109668022	109709551	WBGene00001752	IV	10142135	10143099	20.1835	21.256	
ENSG00000213366	1	109668022	109709551	WBGene00001759	X	3632367	3633747	18.3486	19.7044	
ENSG00000213366	1	109668022	109709551	WBGene00021127	I	2851963	2853903	24.7706	25.4717	
ENSG00000213366	1	109668022	109709551	WBGene00001749	III	9059314	9060181	30.2752	31.7308	
ENSG00000213366	1	109668022	109709551	WBGene00001773	I	1451122	1453077	25.6881	26.9231	
ENSG00000213366	1	109668022	109709551	WBGene00001771	V	3243287	3244495	28.8991	30.2885	
ENSG00000213366	1	109668022	109709551	WBGene00001753	II	10950350	10951604	21.5596	22.7053	
ENSG00000213366	1	109668022	109709551	WBGene00001786	V	15915216	15916079	19.2661	20.0957	
ENSG00000213366	1	109668022	109709551	WBGene00001755	II	4882062	4883358	21.5596	22.8155	
ENSG00000213366	1	109668022	109709551	WBGene00001756	II	4883749	4884602	21.5596	22.8155	
ENSG00000213366	1	109668022	109709551	WBGene00001757	II	4891573	4893573	19.2661	20.3883	
ENSG00000213366	1	109668022	109709551	WBGene00001750	IV	10140330	10141513	19.7248	22.8723	
ENSG00000213366	1	109668022	109709551	WBGene00001754	II	4879885	4881105	18.3486	19.4175	
ENSG00000213366	1	109668022	109709551	WBGene00001761	II	9231457	9232340	19.2661	20.1923	
ENSG00000213366	1	109668022	109709551	WBGene00001781	V	3467453	3468545	20.1835	20.6573	
ENSG00000158315	1	38885807	38941799	WBGene00004403	IV	16995777	17014953	18.4818	4.6473	0
ENSG00000158315	1	38885807	38941799	WBGene00004402	IV	16965284	16970490	18.4818	6.50407	0
ENSG00000285641	1	153975850	153986246	WBGene00019317	X	2496180	2501001	40.3941	37.6147	1
ENSG00000285777	1	173596060	173669837	WBGene00010498	I	8517481	8526621	22.5564	4.98339	0
ENSG00000135766	1	231363751	231425044	WBGene00001178	V	10468411	10476952	30.0469	17.704	0
ENSG00000244038	1	20651767	20661544	WBGene00011638	II	7864074	7866256	49.5614	50.7865	1
ENSG00000116574	1	228735077	228746669	WBGene00009059	V	10462282	10464660	37.2093	46.3768	
ENSG00000116574	1	228735077	228746669	WBGene00019544	IV	4712825	4715807	18.9922	7.84	
ENSG00000182898	1	152084144	152089064	WBGene00008729	IV	10422610	10424635	3.9823	7.04501	0
ENSG00000183831	1	173609561	173669862	WBGene00010498	I	8517481	8526621	22.5564	4.98339	0
ENSG00000143621	1	153661788	153671048	WBGene00011253	V	14610734	14612222	33.5897	33.5038	1
ENSG00000143401	1	150218417	150236156	WBGene00009367	I	15034517	15035467	35.8209	41.9214	1
ENSG00000143401	1	150218417	150236156	WBGene00020588	V	4890429	4891422	36.194	43.1111	1
ENSG00000173110	1	161524540	161526910	WBGene00009691	II	11757106	11759323	68.7403	68.5271	0
ENSG00000173110	1	161524540	161526910	WBGene00009692	II	11759640	11761853	68.7403	68.5271	0
ENSG00000173110	1	161524540	161526910	WBGene00002026	I	9320325	9322534	67.3406	67.3406	0
ENSG00000173110	1	161524540	161526910	WBGene00016250	III	8443917	8446920	28.3048	23.4536	0
ENSG00000162909	1	223701593	223776018	WBGene00000546	IV	1431272	1435039	31.4286	35.0877	
ENSG00000162909	1	223701593	223776018	WBGene00000544	I	12073143	12084221	28.1429	26.1968	
ENSG00000162909	1	223701593	223776018	WBGene00000547	IV	1435465	1446182	31.4286	28.2776	
ENSG00000162909	1	223701593	223776018	WBGene00000542	III	7980913	7986327	33.8571	30.3846	
ENSG00000162909	1	223701593	223776018	WBGene00006606	IV	14436367	14444183	24	25.9259	
ENSG00000162909	1	223701593	223776018	WBGene00013184	I	11302286	11305218	3	6.81818	
ENSG00000162909	1	223701593	223776018	WBGene00010417	I	11308121	11311053	3	6.81818	
ENSG00000162909	1	223701593	223776018	WBGene00012233	I	13676255	13677792	2	5.55556	
ENSG00000162909	1	223701593	223776018	WBGene00009695	I	13254141	13257729	19	20.5882	
ENSG00000116266	1	108746674	108809526	WBGene00020298	IV	390512	393158	29.7297	31.3167	0
ENSG00000116898	1	36455718	36464437	WBGene00010624	I	8691039	8692622	18.677	14.5455	0
ENSG00000131791	1	147155106	147172550	WBGene00012928	III	11237149	11238252	42.6471	42.3358	0
ENSG00000131791	1	147155106	147172550	WBGene00010115	X	13755771	13759391	43.75	44.2379	0
ENSG00000131791	1	147155106	147172550	WBGene00007222	IV	9099242	9101592	23.8971	13.347	0
ENSG00000283952	1	211082872	211188533	WBGene00022295	IV	2037191	2043191	8.42105	0.961538	
ENSG00000283952	1	211082872	211188533	WBGene00000487	IV	2104056	2111605	1.05263	0.159236	
ENSG00000117625	1	211258377	211316385	WBGene00009224	V	15578984	15590617	9.94575	11.8534	0
ENSG00000117625	1	211258377	211316385	WBGene00022215	X	131022	132689	8.31826	11.0048	0
ENSG00000117625	1	211258377	211316385	WBGene00013632	IV	15550854	15554721	11.9349	8.60495	0
ENSG00000117625	1	211258377	211316385	WBGene00005006	V	8126663	8129352	12.4774	12.3656	0
ENSG00000117625	1	211258377	211316385	WBGene00022278	I	17487	26781	12.6582	12.4113	0
ENSG00000131781	1	147175351	147243050	WBGene00001478	III	10694590	10698861	42.0263	43.75	0
ENSG00000131781	1	147175351	147243050	WBGene00001480	V	899310	903665	42.2139	43.4363	0
ENSG00000131781	1	147175351	147243050	WBGene00001476	IV	10661857	10664404	41.0882	41.0882	0
ENSG00000131781	1	147175351	147243050	WBGene00007254	I	7210515	7212579	21.2008	27.9012	0
ENSG00000131781	1	147175351	147243050	WBGene00016728	I	5050040	5052523	18.0113	23.5294	0
ENSG00000117425	1	44819844	44843063	WBGene00004208	II	7893229	7900510	34.7465	29.6875	0
ENSG00000117425	1	44819844	44843063	WBGene00004209	II	6083628	6085858	20.3658	36.7316	0
ENSG00000117425	1	44819844	44843063	WBGene00004211	V	9250275	9254223	9.47631	12.1795	0
ENSG00000117425	1	44819844	44843063	WBGene00004231	I	12834665	12843233	13.1338	16.8803	0
ENSG00000116514	1	32936445	32964685	WBGene00015926	X	8185175	8203784	34.9727	28.6674	0
ENSG00000116514	1	32936445	32964685	WBGene00021721	II	3493934	3499426	22.1311	38.3886	0
ENSG00000070785	1	44850522	44986722	WBGene00004090	II	6965800	6967648	24.5575	27.4752	0
ENSG00000132849	1	61742406	62178675	WBGene00003404	II	10738635	10775061	28.151	20.3533	0
ENSG00000132849	1	61742406	62178675	WBGene00021406	IV	695	14926	8.21766	10.9467	0
ENSG00000132849	1	61742406	62178675	WBGene00001492	IV	32481	48880	8.32871	9.58466	0
ENSG00000004455	1	33007940	33080996	WBGene00002879	III	7949975	7951915	61.5063	58.5657	1
ENSG00000116885	1	36415827	36450451	WBGene00019996	III	2923662	2924758	20.3085	35.9091	0
ENSG00000123684	1	211743457	211830772	WBGene00019465	V	9327145	9333062	37.027	32.0093	1
ENSG00000008118	1	209583717	209613938	WBGene00021753	III	254535	264636	19.958	19.5876	
ENSG00000196878	1	209614870	209652466	WBGene00001328	IV	10666827	10679289	19.6246	6.19112	
ENSG00000196878	1	209614870	209652466	WBGene00016913	X	7143918	7151235	16.8942	12.1249	
ENSG00000121905	1	32885994	32898441	WBGene00003564	I	10033461	10034816	47.1503	47.8947	
ENSG00000117594	1	209686178	209734950	WBGene00000975	IV	10145249	10146222	15.411	17.6471	0
ENSG00000117594	1	209686178	209734950	WBGene00011424	IV	10039773	10040903	15.7534	18.1102	0
ENSG00000117594	1	209686178	209734950	WBGene00000993	X	17230719	17235838	23.2877	21.865	0
ENSG00000117594	1	209686178	209734950	WBGene00219274	X	17243357	17244762	22.9452	21.6129	0
ENSG00000117594	1	209686178	209734950	WBGene00008986	V	13755011	13756409	16.0959	18.8755	0
ENSG00000117594	1	209686178	209734950	WBGene00008985	V	13752267	13753580	15.411	18.0723	0
ENSG00000117594	1	209686178	209734950	WBGene00022809	V	1754238	1755689	15.0685	17.6707	0
ENSG00000117594	1	209686178	209734950	WBGene00000981	V	11045696	11046899	16.0959	16.041	0
ENSG00000117594	1	209686178	209734950	WBGene00000970	II	5617122	5619319	16.0959	11.244	0
ENSG00000253304	1	29119428	29123935	WBGene00011028	I	12168238	12177782	12.0521	11.7089	0
ENSG00000009790	1	209756032	209782320	WBGene00019766	IV	3213764	3219825	14.7005	14.0138	0
ENSG00000270339	1	146344131	146344790	WBGene00000881	I	15040427	15041274	51.8293	41.6667	
ENSG00000270339	1	146344131	146344790	WBGene00000885	III	3697821	3699640	47.561	25.2427	
ENSG00000270339	1	146344131	146344790	WBGene00000879	V	15189927	15190926	64.6341	61.2717	
ENSG00000270339	1	146344131	146344790	WBGene00000883	V	15186582	15187787	64.0244	61.4035	
ENSG00000270339	1	146344131	146344790	WBGene00000877	V	14356076	14356823	59.7561	51.0417	
ENSG00000270339	1	146344131	146344790	WBGene00000878	III	13692668	13693811	62.1951	59.3023	
ENSG00000198162	1	117367449	117528872	WBGene00008258	V	11982901	11986115	41.0296	41.3522	0
ENSG00000136631	1	150067279	150145329	WBGene00016643	X	970583	974816	45.0877	46.9835	0
ENSG00000263464	1	149583865	149584464	WBGene00000881	I	15040427	15041274	53.6585	43.1373	
ENSG00000263464	1	149583865	149584464	WBGene00000885	III	3697821	3699640	49.3902	26.2136	
ENSG00000263464	1	149583865	149584464	WBGene00000879	V	15189927	15190926	66.4634	63.0058	
ENSG00000263464	1	149583865	149584464	WBGene00000883	V	15186582	15187787	65.8537	63.1579	
ENSG00000263464	1	149583865	149584464	WBGene00000877	V	14356076	14356823	61.5854	52.6042	
ENSG00000263464	1	149583865	149584464	WBGene00000878	III	13692668	13693811	64.0244	61.0465	
ENSG00000143507	1	221701424	221742176	WBGene00003043	IV	6842964	6845805	18.2573	23.0971	
ENSG00000143507	1	221701424	221742176	WBGene00009142	I	7656978	7658291	9.75104	20.7965	
ENSG00000178922	1	43451003	43453989	WBGene00015483	III	6410033	6412014	28.8079	33.2061	1
ENSG00000085831	1	51287258	51345116	WBGene00016314	II	6331899	6333987	33.9315	35.9862	1
ENSG00000117394	1	42925375	42959176	WBGene00019207	II	1504566	1509831	34.1463	32.9412	
ENSG00000117394	1	42925375	42959176	WBGene00019550	X	3282602	3285721	18.0894	16.9847	
ENSG00000117394	1	42925375	42959176	WBGene00019549	X	3289485	3292412	16.0569	16.3223	
ENSG00000117394	1	42925375	42959176	WBGene00043980	X	3304026	3306939	17.0732	16.1228	
ENSG00000117394	1	42925375	42959176	WBGene00017382	X	3302070	3303927	11.5854	14.9215	
ENSG00000117394	1	42925375	42959176	WBGene00019548	X	3296482	3297993	5.28455	16.8831	
ENSG00000117394	1	42925375	42959176	WBGene00019547	X	3298832	3301637	16.6667	15.739	
ENSG00000117394	1	42925375	42959176	WBGene00016431	V	5389480	5393148	28.0488	26.7961	
ENSG00000117394	1	42925375	42959176	WBGene00010684	V	15137273	15139888	26.0163	26.1224	
ENSG00000117394	1	42925375	42959176	WBGene00012536	IV	13897817	13902874	25.2033	24.8	
ENSG00000117394	1	42925375	42959176	WBGene00013074	V	18524760	18529156	25	20.0653	
ENSG00000117394	1	42925375	42959176	WBGene00010811	III	3510964	3519607	28.0488	22.8477	
ENSG00000117394	1	42925375	42959176	WBGene00008730	IV	10426231	10429110	24.7967	23.8281	
ENSG00000142910	1	31576485	31587686	WBGene00013076	V	18550022	18553867	15.6317	18.9119	
ENSG00000142910	1	31576485	31587686	WBGene00013072	V	18508873	18512632	11.1349	16.5605	
ENSG00000142910	1	31576485	31587686	WBGene00013764	V	20228966	20233843	14.9893	19.337	
ENSG00000142910	1	31576485	31587686	WBGene00000781	V	11975515	11976756	19.4861	27.6596	
ENSG00000142910	1	31576485	31587686	WBGene00000782	V	16533004	16534110	21.8415	31.2883	
ENSG00000142910	1	31576485	31587686	WBGene00019314	II	1065566	1066998	11.1349	17.3913	
ENSG00000142910	1	31576485	31587686	WBGene00016306	II	961352	962121	7.49465	23.3333	
ENSG00000142910	1	31576485	31587686	WBGene00016300	II	960528	964260	10.0642	20.0855	
ENSG00000142910	1	31576485	31587686	WBGene00044760	III	2802450	2803681	12.6338	19.7324	
ENSG00000142910	1	31576485	31587686	WBGene00022189	III	2838763	2840927	12.2056	16.5217	
ENSG00000142910	1	31576485	31587686	WBGene00019986	X	8323592	8325046	15.4176	18.799	
ENSG00000142910	1	31576485	31587686	WBGene00000784	V	6614674	6615845	21.1991	29.5522	
ENSG00000142910	1	31576485	31587686	WBGene00000785	V	1132598	1134036	21.1991	28.7791	
ENSG00000143486	1	206571292	206612463	WBGene00016113	II	5691662	5693939	28.5959	30.4189	0
